DATE,PO_NUMBER,PAYMENT_NUMBER,INVOICE_NUMBER,SHIPMENT_NUMBER,TRUCK_NUMBER,PARTOL_TYPE,O'ty (Liter),AMOUNT,AGENT
8/3/2018,2203031128,20074416,300487533,2203031128,กท.79-3259,DIESEL,8069.16,220610.8344,GROUP1
8/3/2018,2203031205,20024475,300743265,2203031205,กท.79-3257,DIESEL,9984.32,272971.3088,GROUP1
8/3/2018,2203031231,20076515,300417812,2203031231,กท.79-5841,DIESEL,8885.9,242940.506,GROUP1
8/3/2018,2203031305,20016123,300352316,2203031305,ชบ.85-3878,DIESEL,9953.44,272127.0496,GROUP1
8/3/2018,2203031361,20015203,300511604,2203031361,กท.75-3041,DIESEL,8026.72,219450.5248,GROUP1
8/3/2018,2203031369,20025512,300780452,2203031369,ชบ.84-7237,DIESEL,9875.02,269983.0468,GROUP1
8/3/2018,2203031448,20052425,300624291,2203031448,กท.75-6899,DIESEL,9144.3,250005.162,GROUP1
8/3/2018,2203031452,20010497,300819843,2203031452,กท.79-0841,DIESEL,6792.66,185711.3244,GROUP1
8/3/2018,2203031505,20099516,300207847,2203031505,กท.79-8105,GASOHOL95,9999.98,326699.3466,GROUP1
8/3/2018,2203031518,20078383,300455530,2203031518,ชบ.84-7139,DIESEL,9612.98,262818.8732,GROUP1
8/3/2018,2203031562,20093150,300816520,2203031562,นม.70-6589,DIESEL,8120.88,222024.8592,GROUP1
8/3/2018,2203031682,20081027,300190745,2203031682,จบ.80-8222,DIESEL,9837.92,268968.7328,GROUP1
8/3/2018,2203031708,20087080,300793917,2203031708,ชม.70-5125,DIESEL,9996.18,273295.5612,GROUP1
8/3/2018,2203031742,20083133,300368477,2203031742,นม.70-5434,GASOHOL95,9952.72,325155.3624,GROUP1
8/3/2018,2203031745,20032262,300368001,2203031745,กท.78-7993,DIESEL,9918.66,271176.1644,GROUP1
8/3/2018,2203031843,20053173,300848587,2203031843,กท.79-5578,DIESEL,9993.26,273215.7284,GROUP1
8/3/2018,2203031858,20055830,300531938,2203031858,กท.75-2786,DIESEL,8618.42,235627.6028,GROUP1
8/3/2018,2203031870,20089263,300971428,2203031870,กท.78-6739,DIESEL,9898.48,270624.4432,GROUP1
8/3/2018,2203031877,20015979,300347773,2203031877,กท.79-2717,DIESEL,9644.66,263685.0044,GROUP1
8/3/2018,2203031991,20052111,300501245,2203031991,ฉช.82-8528,DIESEL,8774.74,239901.3916,GROUP1
8/3/2018,2203032008,20061269,300171726,2203032008,ฉช.82-4812,DIESEL,6697.56,183111.2904,GROUP1
8/3/2018,2203032024,20072337,300204092,2203032024,ฉช.82-7443,DIESEL,9986.74,273037.4716,GROUP1
8/3/2018,2203032041,20097610,300244222,2203032041,กท.79-2898,GASOHOL95,9999.68,326689.5456,GROUP1
8/3/2018,2203032127,20051620,300264221,2203032127,กท.79-5579,DIESEL,9994.12,273239.2408,GROUP1
8/3/2018,2203032129,20097513,300392036,2203032129,กท.61-4783,DIESEL,9979.58,272841.7172,GROUP1
8/3/2018,2203032133,20093727,300774978,2203032133,กท.78-1149,DIESEL,9859.86,269568.5724,GROUP1
8/3/2018,2203032135,20022497,300771589,2203032135,กท.78-6742,DIESEL,9943.18,271846.5412,GROUP1
8/3/2018,2203032143,20024471,300485068,2203032143,กท.75-1033,GASOHOL95,9993.7,326494.179,GROUP1
8/3/2018,2203032147,20053677,300100640,2203032147,ชบ.82-4190,DIESEL,8422.32,230266.2288,GROUP1
8/3/2018,2203032176,20014901,300343566,2203032176,กท.78-6744,DIESEL,7256.98,198405.8332,GROUP1
8/3/2018,2203032203,20039252,300996851,2203032203,ชม.70-5421,DIESEL,8393.92,229489.7728,GROUP1
8/3/2018,2203032210,20099055,300779266,2203032210,กท.79-1818,DIESEL,7262.12,198546.3608,GROUP1
8/3/2018,2203032219,20035691,300822736,2203032219,ตร.80-5684,DIESEL,9811.7,268251.878,GROUP1
8/3/2018,2203032234,20052336,300645403,2203032234,กท.79-0642,DIESEL,9924.08,271324.3472,GROUP1
8/3/2018,2203032300,20080656,300148143,2203032300,กท.79-1830,DIESEL,9638.74,263523.1516,GROUP1
8/3/2018,2203032309,20091125,300692498,2203032309,กท.77-8134,DIESEL,8724.46,238526.7364,GROUP1
8/3/2018,2203032328,20057795,300953339,2203032328,กท.79-0144,DIESEL,9912.98,271020.8732,GROUP1
8/3/2018,2203032352,20055361,300496215,2203032352,กท.77-9738,DIESEL,9795.88,267819.3592,GROUP1
8/3/2018,2203032379,20041558,300429697,2203032379,กท.61-6876,GASOHOL95,8063.96,263449.5732,GROUP1
8/3/2018,2203032432,20033109,300717715,2203032432,กท.77-8133,DIESEL,8431.52,230517.7568,GROUP1
8/3/2018,2203032459,20077500,300938118,2203032459,กท.79-7691,DIESEL,9911.46,270979.3164,GROUP1
8/3/2018,2203032475,20047197,300272405,2203032475,กท.79-5584,DIESEL,8827.82,241352.5988,GROUP1
8/3/2018,2203032479,20042142,300223464,2203032479,กท.61-6471,GASOHOL95,9835.36,321321.2112,GROUP1
8/3/2018,2203032522,20029624,300564923,2203032522,กท.79-2716,DIESEL,9995.34,273272.5956,GROUP1
8/3/2018,2203032534,20028860,300573783,2203032534,ชม.70-5302,DIESEL,9935.18,271627.8212,GROUP1
8/3/2018,2203032536,20050406,300985682,2203032536,ชบ.85-3878,DIESEL,9932.3,271549.082,GROUP1
8/3/2018,2203032538,20036543,300276737,2203032538,กท.79-0641,DIESEL,9557.78,261309.7052,GROUP1
8/3/2018,2203032593,20021249,300739952,2203032593,ชม.70-4219,DIESEL,9999.82,273395.0788,GROUP1
8/3/2018,2203032643,20075761,300729328,2203032643,กท.79-5841,DIESEL,8658,236709.72,GROUP1
8/3/2018,2203032647,20081976,300974393,2203032647,กท.79-5843,DIESEL,9446.08,258255.8272,GROUP1
8/3/2018,2203032695,20051702,300730728,2203032695,กท.79-1961,DIESEL,9777.1,267305.914,GROUP1
8/3/2018,2203032724,20088508,300132699,2203032724,กท.79-5840,DIESEL,7384.48,201891.6832,GROUP1
8/3/2018,2203032741,20090248,300172068,2203032741,กท.79-0644,DIESEL,7601.08,207813.5272,GROUP1
8/3/2018,2203032865,20078496,300811948,2203032865,รย.81-6767,DIESEL,9859.38,269555.4492,GROUP1
8/3/2018,2203032885,20040712,300112532,2203032885,ฉช.81-4230,DIESEL,9346.92,255544.7928,GROUP1
8/3/2018,2203032886,20034956,300971638,2203032886,กท.74-9067,DIESEL,9953.7,272134.158,GROUP1
8/3/2018,2203032888,20044077,300847273,2203032888,ฉช.82-7443,DIESEL,8292.98,226730.0732,GROUP1
8/3/2018,2203032914,20076193,300694303,2203032914,กท.79-0642,DIESEL,9905.84,270825.6656,GROUP1
8/3/2018,2203032947,20074979,300152580,2203032947,กท.79-5579,DIESEL,8145.34,222693.5956,GROUP1
8/3/2018,2203032972,20072372,300208302,2203032972,กท.77-9738,DIESEL,7215.08,197260.2872,GROUP1
8/3/2018,2203032992,20089579,300547041,2203032992,กท.77-8134,DIESEL,9999.68,273391.2512,GROUP1
8/3/2018,2203033043,20091082,300735934,2203033043,กท.77-8133,DIESEL,9848.98,269271.1132,GROUP1
8/3/2018,2203033044,20029389,300576084,2203033044,กท.78-1149,DIESEL,8955.22,244835.7148,GROUP1
8/3/2018,2203033060,20034548,300547517,2203033060,กท.78-6742,DIESEL,9940.38,271769.9892,GROUP1
9/3/2018,2203033410,20079987,300203710,2203033410,สค.70-6119,GASOHOL95,9170.68,298413.9272,GROUP1
9/3/2018,2203033411,20074831,300429395,2203033411,ชม.70-4355,DIESEL,9857.68,274832.1184,GROUP1
9/3/2018,2203033412,20049519,300156125,2203033412,สค.70-5407,GASOHOL95,8360.56,272052.6224,GROUP1
9/3/2018,2203033413,20067098,300790312,2203033413,ชม.70-5301,DIESEL,6490.8,180963.504,GROUP1
9/3/2018,2203033415,20010767,300167672,2203033415,สค.70-6125,DIESEL,9930.24,276855.0912,GROUP1
9/3/2018,2203033430,20048496,300331069,2203033430,สค.70-4397,GASOHOL95,7463.98,242877.9092,GROUP1
9/3/2018,2203033431,20046109,300801506,2203033431,สค.70-3937,GASOHOL95,9991.3,325116.902,GROUP1
9/3/2018,2203033435,20094222,300184487,2203033435,รย.71-2638,DIESEL,9735.42,271423.5096,GROUP1
9/3/2018,2203033456,20051546,300729301,2203033456,ลพ.70-0785,DIESEL,9267.22,258370.0936,GROUP1
9/3/2018,2203033493,20014648,300994521,2203033493,ชม.70-5261,DIESEL,8981.26,250397.5288,GROUP1
9/3/2018,2203033550,20013702,300200649,2203033550,ลพ.70-0786,DIESEL,9960.96,277711.5648,GROUP1
9/3/2018,2203033560,20017010,300575016,2203033560,ชม.70-5300,DIESEL,9758.72,272073.1136,GROUP1
9/3/2018,2203033575,20025438,300751238,2203033575,ฉช.82-3201,DIESEL,9995.2,278666.176,GROUP1
9/3/2018,2203033599,20083668,300884197,2203033599,กท.79-0644,DIESEL,9852.82,274696.6216,GROUP1
9/3/2018,2203033717,20048315,300932705,2203033717,กท.79-5584,DIESEL,6616.46,184466.9048,GROUP1
9/3/2018,2203033723,20066161,300295727,2203033723,กท.79-5843,DIESEL,9994.44,278644.9872,GROUP1
9/3/2018,2203033726,20062987,300425998,2203033726,ชม.70-5299,DIESEL,9973.72,278067.3136,GROUP1
9/3/2018,2203033737,20084976,300709994,2203033737,สค.70-6123,DIESEL,9725,271133,GROUP1
9/3/2018,2203033739,20070911,300662766,2203033739,กท.76-4825,GASOHOL95,9668.64,314617.5456,GROUP1
9/3/2018,2203033742,20089951,300438188,2203033742,กท.79-1830,DIESEL,7804.04,217576.6352,GROUP1
9/3/2018,2203033769,20069737,300737667,2203033769,กท.74-9067,DIESEL,9974.34,278084.5992,GROUP1
9/3/2018,2203033778,20040596,300214612,2203033778,สค.70-4335,GASOHOL95,9356.7,304467.018,GROUP1
9/3/2018,2203033789,20034789,300220199,2203033789,กท.79-5579,DIESEL,9994.02,278633.2776,GROUP1
9/3/2018,2203033794,20019072,300908339,2203033794,กท.61-6471,GASOHOL95,6767.52,220215.1008,GROUP1
9/3/2018,2203033820,20075017,300530903,2203033820,กท.79-0144,DIESEL,7699.18,214653.1384,GROUP1
9/3/2018,2203033823,20082647,300835115,2203033823,กท.79-2716,DIESEL,9007.7,251134.676,GROUP1
9/3/2018,2203033827,20095950,300456401,2203033827,กท.79-5578,DIESEL,7993.14,222848.7432,GROUP1
9/3/2018,2203033831,20035334,300800671,2203033831,กท.79-0642,DIESEL,9601.34,267685.3592,GROUP1
9/3/2018,2203033833,20038200,300307665,2203033833,กท.79-1961,DIESEL,8372.7,233430.876,GROUP1
9/3/2018,2203033837,20035596,300709279,2203033837,กท.78-4646,GASOHOL95,8319.76,270724.9904,GROUP1
9/3/2018,2203033845,20027954,300447627,2203033845,กท.78-6739,DIESEL,8273.78,230672.9864,GROUP1
9/3/2018,2203033871,20021886,300514612,2203033871,กท.79-0641,DIESEL,9983.76,278347.2288,GROUP1
9/3/2018,2203033874,20066686,300619910,2203033874,กท.78-7993,DIESEL,9646.04,268931.5952,GROUP1
9/3/2018,2203033876,20074993,300477433,2203033876,กท.79-0841,DIESEL,9131.42,254583.9896,GROUP1
9/3/2018,2203033900,20018888,300913968,2203033900,ฉช.82-7443,DIESEL,9749.62,271819.4056,GROUP1
9/3/2018,2203034036,20082997,300213088,2203034036,กท.60-4205,GASOHOL95,9242.58,300753.5532,GROUP1
9/3/2018,2203034076,20073789,300323367,2203034076,กท.78-6744,DIESEL,7863.86,219244.4168,GROUP1
9/3/2018,2203034092,20087034,300799174,2203034092,กท.79-2717,DIESEL,9254.34,258010.9992,GROUP1
9/3/2018,2203034122,20093254,300927652,2203034122,นม.70-6730,DIESEL,9886.74,275642.3112,GROUP1
9/3/2018,2203034132,20057130,300934805,2203034132,กท.79-3259,DIESEL,9597.44,267576.6272,GROUP1
9/3/2018,2203034149,20086980,300323625,2203034149,กท.79-5842,DIESEL,9992,278576.96,GROUP1
9/3/2018,2203034267,20055523,300436107,2203034267,กท.79-3258,DIESEL,9961.84,277736.0992,GROUP1
9/3/2018,2203034329,20086142,300249817,2203034329,ฉช.81-3257,DIESEL,9921.64,276615.3232,GROUP1
9/3/2018,2203034333,20069458,300548920,2203034333,กท.75-1033,GASOHOL95,9543.22,310536.3788,GROUP1
9/3/2018,2203034393,20021622,300911726,2203034393,ชม.70-5420,DIESEL,9748.98,271801.5624,GROUP1
9/3/2018,2203034397,20092179,300828802,2203034397,กท.79-2898,GASOHOL95,9805.84,319082.0336,GROUP1
9/3/2018,2203034399,20045633,300578943,2203034399,กท.79-8105,GASOHOL95,9986.44,324958.7576,GROUP1
9/3/2018,2203034401,20058969,300280770,2203034401,กท.79-7440,GASOHOL95,8829.64,287316.4856,GROUP1
9/3/2018,2203034402,20041626,300878753,2203034402,กท.79-5840,DIESEL,9004.1,251034.308,GROUP1
9/3/2018,2203034427,20073310,300175156,2203034427,ชม.70-5302,DIESEL,9278.46,258683.4648,GROUP1
9/3/2018,2203034438,20057323,300659942,2203034438,ฉช.82-2839,DIESEL,9941.66,277173.4808,GROUP1
9/3/2018,2203034497,20032407,300264304,2203034497,นม.70-6720,GASOHOL95,9636.38,313567.8052,GROUP1
9/3/2018,2203034502,20081073,300581450,2203034502,กท.79-2717,DIESEL,8376.92,233548.5296,GROUP1
9/3/2018,2203034535,20094766,300475754,2203034535,ชบ.83-3599,DIESEL,9992.24,278583.6512,GROUP1
9/3/2018,2203034556,20067336,300895000,2203034556,ฉช.82-3201,DIESEL,8497.48,236909.7424,GROUP1
9/3/2018,2203034571,20078178,300994119,2203034571,ชม.70-4219,DIESEL,9095.68,253587.5584,GROUP1
9/3/2018,2203034626,20045178,300571064,2203034626,กท.79-0641,DIESEL,9905.92,276177.0496,GROUP1
9/3/2018,2203034636,20090707,300442695,2203034636,กท.79-5579,DIESEL,9959.58,277673.0904,GROUP1
9/3/2018,2203034670,20089763,300144104,2203034670,กท.61-6876,GASOHOL95,9242.98,300766.5692,GROUP1
9/3/2018,2203034685,20036313,300564239,2203034685,กท.78-6744,DIESEL,9717.02,270910.5176,GROUP1
9/3/2018,2203034688,20073211,300314778,2203034688,กท.79-0841,DIESEL,9946.44,277306.7472,GROUP1
9/3/2018,2203034703,20057407,300558610,2203034703,กท.79-5584,DIESEL,8286.16,231018.1408,GROUP1
9/3/2018,2203034713,20060397,300635384,2203034713,ชม.70-6751,GASOHOL95,7543.36,245460.9344,GROUP1
9/3/2018,2203034717,20070407,300343875,2203034717,สค.70-4074,DIESEL,8728.36,243346.6768,GROUP1
9/3/2018,2203034743,20013566,300152790,2203034743,ลพ.70-0785,DIESEL,9075.08,253013.2304,GROUP1
9/3/2018,2203034746,20078211,300734645,2203034746,กท.60-4208,GASOHOL95,9885.86,321685.8844,GROUP1
9/3/2018,2203034765,20054648,300356748,2203034765,ชบ.71-8902,GASOHOL95,9711.44,316010.2576,GROUP1
9/3/2018,2203034772,20017947,300649425,2203034772,ชม.70-5122,DIESEL,9877.06,275372.4328,GROUP1
9/3/2018,2203034913,20069452,300295460,2203034913,กท.78-5932,DIESEL,7254.24,202248.2112,GROUP1
9/3/2018,2203034919,20011056,300852061,2203034919,กท.75-9797,DIESEL,9042.12,252094.3056,GROUP1
9/3/2018,2203034939,20031500,300250533,2203034939,กท.79-1830,DIESEL,9959.94,277683.1272,GROUP1
9/3/2018,2203035009,20023877,300878419,2203035009,จบ.80-3645,DIESEL,9914.7,276421.836,GROUP1
9/3/2018,2203035030,20029233,300167254,2203035030,ชม.70-5421,DIESEL,9996.18,278693.4984,GROUP1
9/3/2018,2203035054,20072735,300296411,2203035054,ชบ.84-7975,DIESEL,9409.84,262346.3392,GROUP1
9/3/2018,2203035073,20063321,300250317,2203035073,กท.79-0144,DIESEL,9996.1,278691.268,GROUP1
9/3/2018,2203035086,20024354,300505960,2203035086,กท.77-8133,DIESEL,9988.64,278483.2832,GROUP1
9/3/2018,2203035112,20028346,300262235,2203035112,กท.75-7868,DIESEL,6598.4,183963.392,GROUP1
9/3/2018,2203035119,20080770,300945819,2203035119,กท.74-9067,DIESEL,9960.74,277705.4312,GROUP1
9/3/2018,2203035186,20099764,300144647,2203035186,กท.79-0644,DIESEL,9133.66,254646.4408,GROUP1
9/3/2018,2203035213,20095574,300297956,2203035213,กท.79-5843,DIESEL,7439,207399.32,GROUP1
9/3/2018,2203035218,20086341,300112569,2203035218,กท.78-6739,DIESEL,9944.88,277263.2544,GROUP1
9/3/2018,2203035286,20090927,300118340,2203035286,กท.61-8797,DIESEL,8629.5,240590.46,GROUP1
9/3/2018,2203035287,20092877,300897222,2203035287,กท.78-6742,DIESEL,9998.14,278748.1432,GROUP1
9/3/2018,2203035305,20015211,300662374,2203035305,กท.79-0642,DIESEL,9728.94,271242.8472,GROUP1
9/3/2018,2203035311,20086181,300486567,2203035311,ฉช.82-7443,DIESEL,8058.88,224681.5744,GROUP1
9/3/2018,2203035337,20094613,300669039,2203035337,กท.79-2716,DIESEL,8767.78,244445.7064,GROUP1
9/3/2018,2203035340,20099108,300882173,2203035340,กท.78-7993,DIESEL,6532.24,182118.8512,GROUP1
9/3/2018,2203035346,20012038,300287143,2203035346,กท.78-1149,DIESEL,8431.82,235079.1416,GROUP1
9/3/2018,2203035397,20078391,300270292,2203035397,กท.77-8134,DIESEL,9558.3,266485.404,GROUP1
9/3/2018,2203035419,20068355,300293117,2203035419,กท.79-5578,DIESEL,9904.64,276141.3632,GROUP1
9/3/2018,2203035466,20013369,300714919,2203035466,กท.77-9738,DIESEL,9837.1,274258.348,GROUP1
9/3/2018,2203035483,20013392,300573395,2203035483,กท.79-5840,DIESEL,8714.64,242964.1632,GROUP1
9/3/2018,2203035499,20094839,300526074,2203035499,กท.79-1961,DIESEL,8503.68,237082.5984,GROUP1
9/3/2018,2203035545,20018691,300194100,2203035545,ฉช.81-4230,DIESEL,9920.04,276570.7152,GROUP1
9/3/2018,2203035568,20091080,300655958,2203035568,ฉช.82-2839,DIESEL,8631.96,240659.0448,GROUP1
9/3/2018,2203035576,20024481,300805508,2203035576,ชม.70-5299,DIESEL,9938.02,277071.9976,GROUP1
9/3/2018,2203035641,20063904,300823106,2203035641,กท.78-6742,DIESEL,8666.42,241619.7896,GROUP1
9/3/2018,2203035737,20048336,300530599,2203035737,ลพ.70-0785,DIESEL,8392.44,233981.2272,GROUP1
9/3/2018,2203035823,20028928,300391351,2203035823,กท.77-8134,DIESEL,9542.58,266047.1304,GROUP1
9/3/2018,2203035826,20026239,300901207,2203035826,กท.78-7993,DIESEL,9953.84,277513.0592,GROUP1
9/3/2018,2203035828,20091484,300210692,2203035828,กท.79-5843,DIESEL,9995.5,278674.54,GROUP1
9/3/2018,2203035832,20016548,300355003,2203035832,กท.78-6739,DIESEL,9946.14,277298.3832,GROUP1
9/3/2018,2203035885,20036418,300765866,2203035885,กท.79-0642,DIESEL,9970.96,277990.3648,GROUP1
10/3/2018,2203036256,20093265,300503586,2203036256,ชม.70-4355,DIESEL,7094.98,194828.1508,GROUP1
10/3/2018,2203036257,20037966,300224095,2203036257,สค.70-6119,GASOHOL95,9991.7,334721.95,GROUP1
10/3/2018,2203036258,20057481,300924327,2203036258,ชม.70-5261,DIESEL,9964.16,273615.8336,GROUP1
10/3/2018,2203036266,20067606,300503540,2203036266,จบ.80-8222,DIESEL,9072.46,249129.7516,GROUP1
10/3/2018,2203036270,20089818,300945991,2203036270,ชม.70-5301,DIESEL,9996.72,274509.9312,GROUP1
10/3/2018,2203036274,20025797,300957804,2203036274,ชม.70-5300,DIESEL,9847.24,270405.2104,GROUP1
10/3/2018,2203036275,20060896,300954333,2203036275,สค.70-3665,GASOHOL95,9839.12,329610.52,GROUP1
10/3/2018,2203036276,20049186,300492668,2203036276,กท.79-5840,DIESEL,9700.5,266375.73,GROUP1
10/3/2018,2203036317,20037061,300799767,2203036317,สค.70-4397,GASOHOL95,7323.82,245347.97,GROUP1
10/3/2018,2203036368,20049702,300884267,2203036368,ฉช.82-4812,DIESEL,9849.92,270478.8032,GROUP1
10/3/2018,2203036393,20028115,300801480,2203036393,ฉช.82-7170,DIESEL,9820.18,269662.1428,GROUP1
10/3/2018,2203036430,20097320,300774543,2203036430,ฉช.82-3201,DIESEL,9549.94,262241.3524,GROUP1
10/3/2018,2203036440,20066013,300312561,2203036440,ฉช.82-8346,DIESEL,9335.18,256344.0428,GROUP1
10/3/2018,2203036475,20032310,300826939,2203036475,กท.75-1033,GASOHOL95,9836.92,329536.82,GROUP1
10/3/2018,2203036481,20047428,300912102,2203036481,กท.76-4825,GASOHOL95,9165.2,307034.2,GROUP1
10/3/2018,2203036490,20039974,300340695,2203036490,กท.79-6704,DIESEL,9452.36,259561.8056,GROUP1
10/3/2018,2203036561,20039626,300712814,2203036561,กท.78-6742,DIESEL,9781.82,268608.7772,GROUP1
10/3/2018,2203036562,20094041,300859831,2203036562,ชบ.82-4190,DIESEL,9999.44,274584.6224,GROUP1
10/3/2018,2203036564,20053614,300512487,2203036564,กท.79-5843,DIESEL,9874.24,271146.6304,GROUP1
10/3/2018,2203036566,20092104,300456774,2203036566,กท.79-2716,DIESEL,6072.14,166740.9644,GROUP1
10/3/2018,2203036570,20014308,300358549,2203036570,กท.78-1149,DIESEL,9889.54,271566.7684,GROUP1
10/3/2018,2203036581,20065753,300118314,2203036581,กท.79-5584,DIESEL,9118.6,250396.756,GROUP1
10/3/2018,2203036586,20057383,300681980,2203036586,สค.70-6125,DIESEL,9315.94,255815.7124,GROUP1
10/3/2018,2203036604,20064795,300127059,2203036604,กท.79-0144,DIESEL,9610.62,263907.6252,GROUP1
10/3/2018,2203036609,20078604,300123730,2203036609,กท.79-5578,DIESEL,9870.76,271051.0696,GROUP1
10/3/2018,2203036654,20040654,300440658,2203036654,กท.74-9070,DIESEL,9991.56,274368.2376,GROUP1
10/3/2018,2203036669,20091222,300217048,2203036669,สค.70-4335,GASOHOL95,8780.7,294153.45,GROUP1
10/3/2018,2203036690,20031042,300854929,2203036690,กท.79-1961,DIESEL,7573.96,207980.9416,GROUP1
10/3/2018,2203036692,20019856,300937293,2203036692,กท.77-8133,DIESEL,8708.04,239122.7784,GROUP1
10/3/2018,2203036696,20063537,300719407,2203036696,กท.79-1830,DIESEL,9265.18,254421.8428,GROUP1
10/3/2018,2203036704,20076661,300187118,2203036704,กท.74-9067,DIESEL,9729.12,267161.6352,GROUP1
10/3/2018,2203036706,20052538,300995898,2203036706,สค.70-6123,DIESEL,7899.52,216920.8192,GROUP1
10/3/2018,2203036724,20062153,300760335,2203036724,กท.79-0841,DIESEL,9566.2,262687.852,GROUP1
10/3/2018,2203036737,20048051,300975979,2203036737,กท.79-0641,DIESEL,9982.74,274126.0404,GROUP1
10/3/2018,2203036750,20067256,300274821,2203036750,กท.77-9738,DIESEL,9532.7,261767.942,GROUP1
10/3/2018,2203036762,20047575,300815707,2203036762,กท.79-5579,DIESEL,9435.68,259103.7728,GROUP1
10/3/2018,2203036782,20015905,300532414,2203036782,กท.60-4205,GASOHOL95,9933.12,332759.52,GROUP1
10/3/2018,2203036815,20047386,300528155,2203036815,กท.79-2717,DIESEL,9993.96,274434.1416,GROUP1
10/3/2018,2203036857,20066582,300637296,2203036857,กท.79-0644,DIESEL,9729.52,267172.6192,GROUP1
10/3/2018,2203036868,20071797,300477984,2203036868,กท.60-4208,GASOHOL95,9703.22,325057.87,GROUP1
10/3/2018,2203036889,20056393,300553066,2203036889,ฉช.82-7443,DIESEL,8188.14,224846.3244,GROUP1
