PO_NUMBER,PaymentNO,DATE,PARTOL_TYPE,O'ty,AMOUNT,Price/Liter,shipping Address,CompanyID,Companyname,TaxNumber,,,
2203040090,20056158,2018/03/11,GASOHOL95,9559.68,319771.296,33.45,30000440,900182531,Mendoza Ltd.,100925450,,,
2203040120,20086398,2018/03/11,DIESEL,9955.54,286122.2196,28.74,30029534,900918894,Carl Thailand,100733686,,,
2203040197,20041880,2018/03/11,DIESEL,8592.7,246954.198,28.74,10002877,900420943,Gomez PCL.,100897104,,,
2203040251,20087052,2018/03/11,DIESEL,9982.7,286902.798,28.74,30038348,900698255,Umar Ltd.,100508894,,,
2203040260,20054483,2018/03/11,DIESEL,9890.76,284260.4424,28.74,30038348,900698255,Umar Ltd.,100945016,,,
2203040290,20016280,2018/03/11,DIESEL,9335.8,268310.892,28.74,30029534,900918894,Carl Thailand,100366033,,,
2203040339,20079218,2018/03/11,DIESEL,9892.16,284300.6784,28.74,10023257,900291505,Yuan Thailand,100708487,,,
2203040483,20042469,2018/03/11,DIESEL,9984.9,286966.026,28.74,10001126,900617086,Petrova Thailand,100769060,,,
2203040523,20021427,2018/03/11,DIESEL,9660.28,277636.4472,28.74,30029534,900918894,Carl Thailand,100493723,,,
2203040630,20061396,2018/03/11,DIESEL,9991.82,287164.9068,28.74,30043240,900149913,de Araujo Thailand,100273878,,,
2203040679,20056362,2018/03/11,DIESEL,9747.28,280136.8272,28.74,10021768,900883686,Pal PCL.,100627418,,,
2203040751,20038030,2018/03/11,DIESEL,9956.7,286155.558,28.74,30026514,900893009,Judith co.,100844058,,,
2203040772,20025342,2018/03/11,DIESEL,9989.02,287084.4348,28.74,10021783,900653239,Jeremy co.,100890540,,,
2203040800,20090324,2018/03/11,DIESEL,9906.84,284722.5816,28.74,30038348,900698255,Umar Ltd.,100509428,,,
2203040860,20028469,2018/03/11,DIESEL,7548.94,216956.5356,28.74,10002966,900164770,Ahmad Ltd.,100671546,,,
2203040925,20024446,2018/03/11,DIESEL,9391.68,269916.8832,28.74,30043240,900149913,de Araujo Thailand,100229667,,,
2203040932,20026130,2018/03/11,DIESEL,8676.8,249371.232,28.74,30003313,900809814,Patel Thailand,100291898,,,
2203040938,20038533,2018/03/11,DIESEL,9216.14,264871.8636,28.74,10002758,900958892,Abdul co.,100715402,,,
2203040994,20021118,2018/03/11,GASOHOL95,9861.4,329863.83,33.45,10002917,900566996,Vieira Thailand,100667264,,,
2203041007,20056321,2018/03/11,DIESEL,9320.42,267868.8708,28.74,30040275,900878137,Chowdhury Ltd.,100456221,,,
2203041040,20065930,2018/03/11,DIESEL,8681.46,249505.1604,28.74,10002921,900847393,Watanabe co.,100898886,,,
2203041065,20069849,2018/03/11,DIESEL,9941.2,285710.088,28.74,30043240,900149913,de Araujo Thailand,100604300,,,
2203041117,20030598,2018/03/11,DIESEL,8713.42,250423.6908,28.74,30013435,900944155,Parker co.,100663325,,,
2203041178,20093115,2018/03/11,DIESEL,6605.24,189834.5976,28.74,30025789,900845721,Mark PCL.,100747373,,,
2203041222,20074165,2018/03/11,DIESEL,8524.26,244987.2324,28.74,30029534,900918894,Carl Thailand,100460452,,,
2203041237,20010341,2018/03/11,DIESEL,9951.6,286008.984,28.74,10007530,900964542,Isah PCL.,100158561,,,
2203041268,20071936,2018/03/11,DIESEL,9918.32,285052.5168,28.74,10011633,900811118,Jeremy Ltd.,100940158,,,
2203041310,20043920,2018/03/11,DIESEL,9999.38,287382.1812,28.74,30038348,900698255,Umar Ltd.,100957131,,,
2203041354,20097608,2018/03/11,DIESEL,9990.86,287137.3164,28.74,30038348,900698255,Umar Ltd.,100937820,,,
2203041364,20061063,2018/03/11,DIESEL,9971.64,286584.9336,28.74,30038348,900698255,Umar Ltd.,100354860,,,
2203041393,20027360,2018/03/11,DIESEL,9965.54,286409.6196,28.74,10002227,900692693,Wayne PCL.,100822355,,,
2203041394,20051106,2018/03/11,DIESEL,9999.98,287399.4252,28.74,30034185,900683047,Barbosa Thailand,100786042,,,
2203041421,20012657,2018/03/11,DIESEL,9728.48,279596.5152,28.74,30013992,900930667,Suarez Thailand,100185406,,,
2203041450,20098207,2018/03/11,DIESEL,9840.54,282817.1196,28.74,30029534,900918894,Carl Thailand,100786502,,,
2203041453,20037826,2018/03/11,DIESEL,9826.3,282407.862,28.74,30024855,900379336,Michael co.,100757974,,,
2203041472,20072796,2018/03/11,DIESEL,9697,278691.78,28.74,30038347,900964090,António co.,100379136,,,
2203041475,20080111,2018/03/11,DIESEL,9988.34,287064.8916,28.74,30023333,900769669,Ramzan PCL.,100909628,,,
2203041521,20084876,2018/03/11,DIESEL,7969.64,229047.4536,28.74,30000425,900302592,Kwon PCL.,100169891,,,
2203041524,20043166,2018/03/11,DIESEL,9973.3,286632.642,28.74,30037192,900917745,Pinto Ltd.,100588065,,,
2203041528,20069733,2018/03/11,DIESEL,9984.76,286962.0024,28.74,30033326,900333068,Gonçalves co.,100429582,,,
2203041532,20077870,2018/03/11,DIESEL,9994.38,287238.4812,28.74,30034185,900683047,Barbosa Thailand,100503237,,,
2203041589,20075753,2018/03/11,DIESEL,9273.8,266529.012,28.74,10002698,900932216,Banda PCL.,100649092,,,
2203041624,20058639,2018/03/11,DIESEL,7193.48,206740.6152,28.74,30043240,900149913,de Araujo Thailand,100176823,,,
2203041626,20029594,2018/03/11,DIESEL,9897.66,284458.7484,28.74,30038348,900698255,Umar Ltd.,100384219,,,
2203041697,20060331,2018/03/11,DIESEL,9644.74,277189.8276,28.74,30038348,900698255,Umar Ltd.,100619030,,,
2203041712,20018838,2018/03/11,DIESEL,9920.64,285119.1936,28.74,30038459,900889853,Pramanik co.,100758476,,,
2203041725,20096181,2018/03/11,DIESEL,9828.6,282473.964,28.74,30038347,900964090,António co.,100396902,,,
2203041729,20061651,2018/03/11,DIESEL,9860.7,283396.518,28.74,30038347,900964090,António co.,100329303,,,
2203041733,20063997,2018/03/11,DIESEL,7624.82,219137.3268,28.74,30029534,900918894,Carl Thailand,100601661,,,
2203041754,20050664,2018/03/11,DIESEL,8266.14,237568.8636,28.74,10002692,900626845,Benitez co.,100949952,,,
2203041782,20050465,2018/03/11,DIESEL,9517.6,273535.824,28.74,30024768,900386218,Min Thailand,100713070,,,
2203041789,20092296,2018/03/11,DIESEL,8948.12,257168.9688,28.74,30038348,900698255,Umar Ltd.,100784311,,,
2203041808,20095567,2018/03/11,GASOHOL95,9902.56,331240.632,33.45,10002739,900608159,de La Cruz PCL.,100284489,,,
2203041837,20030432,2018/03/11,DIESEL,9999.88,287396.5512,28.74,30034185,900683047,Barbosa Thailand,100299171,,,
2203041905,20096336,2018/03/11,DIESEL,9933.92,285500.8608,28.74,30047221,900394623,Gabriel Thailand,100401596,,,
2203041907,20036554,2018/03/11,DIESEL,9802.5,281723.85,28.74,30001090,900464445,Adamu co.,100849252,,,
2203041926,20024193,2018/03/11,DIESEL,9158,263200.92,28.74,30038348,900698255,Umar Ltd.,100411653,,,
2203041965,20026063,2018/03/11,DIESEL,9983.32,286920.6168,28.74,30029534,900918894,Carl Thailand,100102106,,,
2203042000,20091578,2018/03/11,DIESEL,9032.72,259600.3728,28.74,30038348,900698255,Umar Ltd.,100975987,,,
2203042029,20036551,2018/03/11,DIESEL,8330.72,239424.8928,28.74,10022050,900225687,Alan Ltd.,100318662,,,
2203042172,20048760,2018/03/11,DIESEL,9354.02,268834.5348,28.74,30029534,900918894,Carl Thailand,100610667,,,
2203042673,20058494,2018/03/12,DIESEL,9819.66,259533.6138,26.43,10011635,900392989,Michael PCL.,100438904,,,
2203042693,20034924,2018/03/12,DIESEL,9250.9,244501.287,26.43,10021849,900943138,Tiwari co.,100157615,,,
2203042694,20072511,2018/03/12,DIESEL,8297.6,219305.568,26.43,10022031,900519568,Imran Thailand,100971706,,,
2203042698,20092057,2018/03/12,GASOHOL95,9948.1,328187.819,32.99,10002692,900626845,Benitez co.,100857063,,,
2203042699,20036126,2018/03/12,GASOHOL95,9675.7,319201.343,32.99,30038390,900756015,Haji PCL.,100572868,,,
2203042701,20081634,2018/03/12,DIESEL,7123.84,188283.0912,26.43,30038390,900756015,Haji PCL.,100503003,,,
2203042703,20077194,2018/03/12,DIESEL,8323.14,219980.5902,26.43,10002256,900592522,Reddy Thailand,100785416,,,
2203042707,20030980,2018/03/12,GASOHOL95,9058.46,298838.5954,32.99,30038390,900756015,Haji PCL.,100483811,,,
2203042708,20042006,2018/03/12,DIESEL,9999.92,264297.8856,26.43,30038390,900756015,Haji PCL.,100683295,,,
2203042711,20076690,2018/03/12,GASOHOL95,8744.28,288473.7972,32.99,30038348,900698255,Umar Ltd.,100985601,,,
2203042713,20094438,2018/03/12,DIESEL,9762.12,258012.8316,26.43,30038390,900756015,Haji PCL.,100540550,,,
2203042715,20053413,2018/03/12,DIESEL,8997.86,237813.4398,26.43,30038347,900964090,António co.,100131632,,,
2203042734,20076404,2018/03/12,DIESEL,9348.78,247088.2554,26.43,30038390,900756015,Haji PCL.,100931992,,,
2203042747,20030690,2018/03/12,DIESEL,7516.7,198666.381,26.43,30038348,900698255,Umar Ltd.,100678731,,,
2203042749,20053202,2018/03/12,DIESEL,6499.58,171783.8994,26.43,30045819,900929839,Silva Ltd.,100314538,,,
2203042751,20019442,2018/03/12,DIESEL,8154.38,215520.2634,26.43,30019257,900173447,Maria co.,100551970,,,
2203042752,20028921,2018/03/12,GASOHOL95,9840.62,324642.0538,32.99,30038390,900756015,Haji PCL.,100138630,,,
2203042766,20097106,2018/03/12,DIESEL,8889.68,234954.2424,26.43,30000420,900936124,Tran co.,100457185,,,
2203042768,20028812,2018/03/12,DIESEL,8937.66,236222.3538,26.43,30027174,900501135,Wen co.,100791997,,,
2203042769,20085420,2018/03/12,DIESEL,7161.36,189274.7448,26.43,30038348,900698255,Umar Ltd.,100255738,,,
2203042772,20042846,2018/03/12,DIESEL,9358.6,247347.798,26.43,30023005,900301370,Siddique co.,100105622,,,
2203042781,20033087,2018/03/12,DIESEL,9996.64,264211.1952,26.43,10008836,900655094,Wei co.,100265465,,,
2203042789,20065025,2018/03/12,DIESEL,9907.48,261854.6964,26.43,30029534,900918894,Carl Thailand,100156234,,,
2203042795,20061829,2018/03/12,DIESEL,8738.78,230965.9554,26.43,30024855,900379336,Michael co.,100607044,,,
2203042817,20093504,2018/03/12,DIESEL,9997.44,264232.3392,26.43,10001126,900617086,Petrova Thailand,100650741,,,
2203042835,20047866,2018/03/12,DIESEL,6839.6,180770.628,26.43,10020965,900619874,Brenda Thailand,100563818,,,
2203042838,20061527,2018/03/12,DIESEL,9273.24,245091.7332,26.43,30038348,900698255,Umar Ltd.,100434494,,,
2203042851,20019448,2018/03/12,DIESEL,9998.22,264252.9546,26.43,30038362,900525719,Musa Thailand,100761472,,,
2203042860,20030567,2018/03/12,GASOHOL95,9951.8,328309.882,32.99,30038348,900698255,Umar Ltd.,100981394,,,
2203042869,20010770,2018/03/12,DIESEL,9845.66,260220.7938,26.43,30034185,900683047,Barbosa Thailand,100866142,,,
2203042897,20084588,2018/03/12,DIESEL,9931.22,262482.1446,26.43,30038348,900698255,Umar Ltd.,100939920,,,
2203042899,20067015,2018/03/12,DIESEL,9999.52,264287.3136,26.43,30037192,900917745,Pinto Ltd.,100123303,,,
2203042917,20049312,2018/03/12,DIESEL,9135.36,241447.5648,26.43,10021385,900416393,Shirley Thailand,100116912,,,
2203042919,20018612,2018/03/12,DIESEL,8968.54,237038.5122,26.43,30043240,900149913,de Araujo Thailand,100337540,,,
2203042923,20049338,2018/03/12,DIESEL,9966.64,263418.2952,26.43,30003113,900308685,White Ltd.,100865895,,,
2203042938,20092973,2018/03/12,DIESEL,9934.36,262565.1348,26.43,30034185,900683047,Barbosa Thailand,100819820,,,
2203042940,20017823,2018/03/12,DIESEL,9934.68,262573.5924,26.43,10002692,900626845,Benitez co.,100426598,,,
2203043009,20011887,2018/03/12,DIESEL,8422.22,222599.2746,26.43,30000441,900265470,Solomon Ltd.,100152042,,,
2203043067,20096283,2018/03/12,DIESEL,5904.9,156066.507,26.43,30029534,900918894,Carl Thailand,100775312,,,
2203043070,20037499,2018/03/12,DIESEL,9600.04,253729.0572,26.43,30029534,900918894,Carl Thailand,100466006,,,
2203043078,20076125,2018/03/12,DIESEL,8675.9,229304.037,26.43,30031412,900142243,Aden Ltd.,100897993,,,
2203043081,20075380,2018/03/12,DIESEL,9048.28,239146.0404,26.43,30003313,900809814,Patel Thailand,100775339,,,
2203043103,20095985,2018/03/12,DIESEL,9509.6,251338.728,26.43,30009314,900538633,Vaghel Thailand,100936172,,,
2203043150,20091942,2018/03/12,DIESEL,9126.22,241205.9946,26.43,30038348,900698255,Umar Ltd.,100794061,,,
2203043156,20024248,2018/03/12,DIESEL,9997.36,264230.2248,26.43,30038348,900698255,Umar Ltd.,100693000,,,
2203043190,20098240,2018/03/12,DIESEL,8999.56,237858.3708,26.43,30040275,900878137,Chowdhury Ltd.,100558970,,,
2203043197,20024186,2018/03/12,DIESEL,9999.9,264297.357,26.43,10002758,900958892,Abdul co.,100762489,,,
2203043199,20094921,2018/03/12,GASOHOL95,8879.66,292939.9834,32.99,30029534,900918894,Carl Thailand,100866533,,,
2203043200,20046834,2018/03/12,DIESEL,8118.16,214562.9688,26.43,30038390,900756015,Haji PCL.,100451490,,,
2203043208,20045804,2018/03/12,DIESEL,9896.68,261569.2524,26.43,30029534,900918894,Carl Thailand,100950426,,,
2203043262,20025194,2018/03/12,DIESEL,9947.36,262908.7248,26.43,30029534,900918894,Carl Thailand,100250896,,,
2203043271,20039733,2018/03/12,DIESEL,8644.24,228467.2632,26.43,30038347,900964090,António co.,100256509,,,
2203043295,20087557,2018/03/12,DIESEL,9950.2,262983.786,26.43,30043240,900149913,de Araujo Thailand,100361005,,,
2203043305,20039015,2018/03/12,DIESEL,8245.5,217928.565,26.43,30018141,900527094,Machado PCL.,100522373,,,
2203043307,20033978,2018/03/12,DIESEL,9871.32,260898.9876,26.43,30038348,900698255,Umar Ltd.,100968353,,,
2203043339,20016191,2018/03/12,DIESEL,9998.12,264250.3116,26.43,30038390,900756015,Haji PCL.,100359804,,,
2203043364,20047419,2018/03/12,DIESEL,9384.76,248039.2068,26.43,10002244,900787895,Gul co.,100763217,,,
2203043368,20019599,2018/03/12,DIESEL,7752.62,204901.7466,26.43,30025789,900845721,Mark PCL.,100121951,,,
2203043378,20069357,2018/03/12,DIESEL,8294.26,219217.2918,26.43,30038348,900698255,Umar Ltd.,100490879,,,
2203043380,20043759,2018/03/12,DIESEL,7996.92,211358.5956,26.43,30038348,900698255,Umar Ltd.,100970529,,,
2203043425,20062183,2018/03/12,DIESEL,8473.36,223950.9048,26.43,30038348,900698255,Umar Ltd.,100827415,,,
2203043794,20017093,2018/03/13,GASOHOL95,9153.78,299053.9926,32.67,30038390,900756015,Haji PCL.,100909862,,,
2203043795,20072590,2018/03/13,GASOHOL95,9951.42,325112.8914,32.67,30038390,900756015,Haji PCL.,100883538,,,
2203043802,20045723,2018/03/13,GASOHOL95,9917.3,323998.191,32.67,30038390,900756015,Haji PCL.,100372757,,,
2203043804,20022309,2018/03/13,DIESEL,7282.32,194947.7064,26.77,30038348,900698255,Umar Ltd.,100926198,,,
2203043811,20095205,2018/03/13,DIESEL,9224.9,246950.573,26.77,30038390,900756015,Haji PCL.,100446790,,,
2203043822,20067091,2018/03/13,GASOHOL95,8790.7,287192.169,32.67,30038348,900698255,Umar Ltd.,100429287,,,
2203043851,20048326,2018/03/13,DIESEL,9999.98,267699.4646,26.77,10002812,900769545,Afzal Ltd.,100379035,,,
2203043867,20038700,2018/03/13,DIESEL,9972.1,266953.117,26.77,30026514,900893009,Judith co.,100231952,,,
2203043868,20023181,2018/03/13,DIESEL,7659.64,205048.5628,26.77,30038348,900698255,Umar Ltd.,100718303,,,
2203043875,20074944,2018/03/13,DIESEL,9876.46,264392.8342,26.77,30038348,900698255,Umar Ltd.,100554358,,,
2203043881,20032717,2018/03/13,GASOHOL95,9917.96,324019.7532,32.67,30028481,900903642,Kone PCL.,100985246,,,
2203043919,20034955,2018/03/13,DIESEL,8882.64,237788.2728,26.77,30026514,900893009,Judith co.,100281361,,,
2203043936,20051077,2018/03/13,DIESEL,9328.2,249715.914,26.77,30025508,900694980,Traore PCL.,100440494,,,
2203044002,20076869,2018/03/13,DIESEL,9865.9,264110.143,26.77,10007214,900754301,Hoang Ltd.,100388293,,,
2203044005,20051086,2018/03/13,DIESEL,9999.76,267693.5752,26.77,30027174,900501135,Wen co.,100515334,,,
2203044008,20029815,2018/03/13,DIESEL,9207.08,246473.5316,26.77,30000449,900100592,Manjhi PCL.,100103959,,,
2203044011,20026092,2018/03/13,DIESEL,7026.92,188110.6484,26.77,30038348,900698255,Umar Ltd.,100989211,,,
2203044017,20088288,2018/03/13,DIESEL,9998.3,267654.491,26.77,30000448,900466998,Rahim Thailand,100731545,,,
2203044018,20053598,2018/03/13,DIESEL,9859.54,263939.8858,26.77,30030400,900568300,Romero Thailand,100605989,,,
2203044021,20094364,2018/03/13,DIESEL,9074.6,242927.042,26.77,30038390,900756015,Haji PCL.,100322429,,,
2203044024,20049353,2018/03/13,DIESEL,8947.78,239532.0706,26.77,30003071,900529293,Andrade co.,100659230,,,
2203044027,20064153,2018/03/13,DIESEL,8924.2,238900.834,26.77,30038390,900756015,Haji PCL.,100802156,,,
2203044061,20035460,2018/03/13,GASOHOL95,9994.96,326535.3432,32.67,10008836,900655094,Wei co.,100459761,,,
2203044068,20013743,2018/03/13,DIESEL,9849.74,263677.5398,26.77,30038390,900756015,Haji PCL.,100747448,,,
2203044099,20041846,2018/03/13,DIESEL,9990.2,267437.654,26.77,10023278,900601500,Ndiaye PCL.,100499551,,,
2203044148,20058797,2018/03/13,DIESEL,9801.52,262386.6904,26.77,30031849,900223903,Adams co.,100200159,,,
2203044182,20089397,2018/03/13,DIESEL,9840.04,263417.8708,26.77,10002256,900592522,Reddy Thailand,100503971,,,
2203044185,20077336,2018/03/13,DIESEL,8220.5,220062.785,26.77,30042727,900321356,Samuel PCL.,100127492,,,
2203044198,20092021,2018/03/13,GASOHOL95,9999.64,326688.2388,32.67,30013037,900111220,Palacios PCL.,100681278,,,
2203044215,20052290,2018/03/13,DIESEL,9991.9,267483.163,26.77,30038348,900698255,Umar Ltd.,100214147,,,
2203044218,20023116,2018/03/13,DIESEL,7915.54,211899.0058,26.77,10001126,900617086,Petrova Thailand,100533689,,,
2203044221,20050327,2018/03/13,DIESEL,9359.9,250564.523,26.77,30013992,900930667,Suarez Thailand,100324528,,,
2203044254,20035045,2018/03/13,DIESEL,9283.16,248510.1932,26.77,10001207,900931465,Younis Thailand,100479936,,,
2203044282,20034017,2018/03/13,DIESEL,9155.62,245095.9474,26.77,30045421,900696244,Ahmad Thailand,100495713,,,
2203044383,20058254,2018/03/13,DIESEL,7166.9,191857.913,26.77,10012334,900544783,Bux Ltd.,100914338,,,
2203044483,20021657,2018/03/13,DIESEL,9652.82,258405.9914,26.77,30000442,900543176,Evans PCL.,100101146,,,
2203044535,20064877,2018/03/13,DIESEL,9188.44,245974.5388,26.77,30043240,900149913,de Araujo Thailand,100938832,,,
2203044546,20053433,2018/03/13,DIESEL,9876.96,264406.2192,26.77,30029534,900918894,Carl Thailand,100855909,,,
2203044551,20053353,2018/03/13,DIESEL,9984.58,267287.2066,26.77,30029534,900918894,Carl Thailand,100145026,,,
2203044656,20066079,2018/03/13,DIESEL,9957.94,266574.0538,26.77,30037192,900917745,Pinto Ltd.,100235545,,,
2203044701,20097495,2018/03/13,DIESEL,8927.26,238982.7502,26.77,10006801,900631366,Sun Thailand,100161953,,,
2203044729,20060192,2018/03/13,DIESEL,9360.06,250568.8062,26.77,30025789,900845721,Mark PCL.,100837560,,,
2203044816,20044488,2018/03/13,DIESEL,9933.36,265916.0472,26.77,30043240,900149913,de Araujo Thailand,100100384,,,
2203044818,20069207,2018/03/13,DIESEL,7139.76,191131.3752,26.77,30038348,900698255,Umar Ltd.,100238696,,,
2203044864,20066620,2018/03/13,DIESEL,8834.58,236501.7066,26.77,30043240,900149913,de Araujo Thailand,100204368,,,
2203044879,20010039,2018/03/13,DIESEL,9658.04,258545.7308,26.77,30038348,900698255,Umar Ltd.,100909480,,,
2203044911,20054520,2018/03/13,DIESEL,9993,267512.61,26.77,30003313,900809814,Patel Thailand,100614885,,,
2203044917,20049735,2018/03/13,GASOHOL95,9406.6,307313.622,32.67,30040542,900309334,Robert Ltd.,100496328,,,
2203044932,20083504,2018/03/13,DIESEL,9668.06,258813.9662,26.77,30034185,900683047,Barbosa Thailand,100754084,,,
2203044947,20084868,2018/03/13,GASOHOL95,8315.86,271679.1462,32.67,30038390,900756015,Haji PCL.,100758828,,,
2203045003,20080984,2018/03/13,GASOHOL95,8938.44,292018.8348,32.67,30040275,900878137,Chowdhury Ltd.,100915134,,,
2203045049,20054502,2018/03/13,DIESEL,9531.56,255159.8612,26.77,30038347,900964090,António co.,100807486,,,
2203045091,20023266,2018/03/13,DIESEL,9996.72,267612.1944,26.77,30038348,900698255,Umar Ltd.,100245931,,,
2203045154,20032540,2018/03/13,GASOHOL95,9815.14,320660.6238,32.67,10013686,900219844,Raj PCL.,100365772,,,
2203045155,20079952,2018/03/13,GASOHOL95,9986.98,326274.6366,32.67,30038348,900698255,Umar Ltd.,100294242,,,
2203045175,20079266,2018/03/13,GASOHOL95,9649.36,315244.5912,32.67,30040045,900983471,Ei Thailand,100288199,,,
2203045177,20022516,2018/03/13,GASOHOL95,9517.4,310933.458,32.67,30038348,900698255,Umar Ltd.,100893300,,,
2203045183,20052086,2018/03/13,DIESEL,9907.36,265220.0272,26.77,10013552,900504841,Cortez PCL.,100152468,,,
2203045185,20080878,2018/03/13,DIESEL,9975.36,267040.3872,26.77,30002944,900934015,Wu PCL.,100891809,,,
2203045227,20067261,2018/03/13,DIESEL,9512.1,254638.917,26.77,30038348,900698255,Umar Ltd.,100925638,,,
2203045242,20094512,2018/03/13,DIESEL,9035.26,241873.9102,26.77,10002966,900164770,Ahmad Ltd.,100736449,,,
2203045306,20049418,2018/03/13,DIESEL,9959.94,266627.5938,26.77,30013991,900740471,Mei co.,100679769,,,
2203045330,20035715,2018/03/13,DIESEL,8836.5,236553.105,26.77,10002877,900420943,Gomez PCL.,100693087,,,
2203045337,20099035,2018/03/13,DIESEL,9755.92,261165.9784,26.77,10002749,900732119,Philip Thailand,100198348,,,
2203045373,20068666,2018/03/13,DIESEL,8874.64,237574.1128,26.77,30029534,900918894,Carl Thailand,100608411,,,
